,Shape,Carat Weight,Color,Clarity,Cut,Certification,Depth %,Table %,Polish,Symmetry,Cut Grade,Measurements,Length to Width,Girdle,Culet,Fluorescence,Stock Number,Price
147,Round,0.30 ct.,H,VS2,Super Ideal,GIA,62.2 %,56 %,Excellent,Excellent,Excellent,4.28x4.30x2.67 mm,1.00,Thin - Sl. Thick,n/a,Medium,D113590983,$653
148,Round,0.31 ct.,E,VVS2,Super Ideal,GIA,59.5 %,60 %,Excellent,Excellent,Excellent,4.38x4.42x2.62 mm,1.01,n/a,n/a,Medium,D113625014,$653
149,Round,0.30 ct.,F,SI1,Excellent,GIA,63.8 %,55 %,Excellent,Very Good,Very Good,4.22x4.20x2.69 mm,1.00,Medium - Thick,None,None,D113687871,$653
150,Round,0.30 ct.,F,VS2,Ideal,GIA,61.0 %,61 %,Excellent,Excellent,Excellent,4.33x4.31x2.64 mm,1.00,Sl. Thick,n/a,Faint,D113714377,$653
151,Round,0.40 ct.,E,SI2,Very Good,GIA,64.3 %,55 %,Very Good,Very Good,Very Good,4.6x4.65x2.98 mm,1.01,Thin - Thick,None,None,D112110434,$654
152,Round,0.30 ct.,H,IF,Super Ideal,GIA,62.3 %,58 %,Excellent,Excellent,Excellent,4.24 x 4.28 x 2.65 mm,1.01,n/a,None,None,D112662467,$654
153,Round,0.30 ct.,G,IF,Super Ideal,GIA,62.1 %,57 %,Excellent,Excellent,Excellent,4.31x4.29x2.67 mm,1.00,Medium - Sl. Thick,n/a,Faint,D113042450,$654
154,Round,0.30 ct.,G,VVS1,Good,GIA,57.5 %,61 %,Very Good,Very Good,Good,4.39x4.42x2.53 mm,1.01,n/a,n/a,None,D113240378,$654
155,Round,0.30 ct.,G,VVS2,Super Ideal,GIA,62.1 %,57 %,Excellent,Excellent,Excellent,4.32x4.29x2.67 mm,1.01,Medium - Sl. Thick,n/a,Faint,D113432954,$654
156,Round,0.30 ct.,H,VVS2,Super Ideal,GIA,62.0 %,58 %,Excellent,Excellent,Excellent,4.33x4.3x2.68 mm,1.01,Medium - Sl. Thick,n/a,None,D113542586,$654
157,Round,0.37 ct.,J,VS1,Super Ideal,GIA,62.3 %,57 %,Excellent,Excellent,Excellent,4.58x4.6x2.86 mm,1.00,Medium,None,None,D113592616,$654
158,Round,0.30 ct.,H,VVS2,Super Ideal,GIA,62.1 %,58 %,Excellent,Excellent,Excellent,4.29x4.27x2.66 mm,1.00,Medium - Sl. Thick,n/a,None,D113613252,$654
159,Round,0.25 ct.,F,IF,Super Ideal,GIA,59.9 %,60 %,Excellent,Excellent,Excellent,4.07x4.08x2.44 mm,1.00,n/a,n/a,None,D113680892,$654
160,Round,0.25 ct.,E,VVS1,Super Ideal,GIA,62.4 %,58 %,Excellent,Excellent,Excellent,4.01x4.04x2.51 mm,1.01,n/a,n/a,None,D113702566,$654
161,Round,0.30 ct.,G,IF,Super Ideal,GIA,62.2 %,59 %,Excellent,Very Good,Excellent,4.32x4.30x2.68 mm,1.00,n/a,None,Medium,D112091484,$655
162,Round,0.30 ct.,D,VS1,Super Ideal,GIA,62.7 %,57 %,Excellent,Excellent,Excellent,4.25x4.27x2.67 mm,1.00,n/a,None,Strong,D112662927,$655
163,Round,0.30 ct.,F,VS1,Very Good,GIA,66.4 %,59 %,Excellent,Excellent,Good,4.1x4.12x2.73 mm,1.00,V. Thick,None,None,D113099443,$655
164,Round,0.30 ct.,E,VVS2,Ideal,GIA,61.2 %,59 %,Excellent,Good,Very Good,4.3x2.65x4.34 mm,1.62,Medium - Sl. Thick,None,None,D113253042,$655
165,Round,0.30 ct.,D,VS1,Super Ideal,GIA,61.1 %,58 %,Excellent,Excellent,Excellent,4.31 x 4.33 x 2.64 mm,1.00,n/a,None,Faint,D113438519,$655
166,Round,0.30 ct.,F,VS1,Ideal,GIA,59.9 %,61 %,Excellent,Excellent,Excellent,4.31x4.34x2.59 mm,1.01,n/a,n/a,Faint,D113547001,$655
167,Round,0.31 ct.,E,VVS2,Super Ideal,GIA,62.5 %,58 %,Very Good,Excellent,Excellent,4.35x4.33x2.71 mm,1.00,Medium - Sl. Thick,n/a,None,D113613214,$655
168,Round,0.30 ct.,E,VS1,Super Ideal,GIA,61.4 %,58 %,Excellent,Excellent,Excellent,4.30x4.32x2.64 mm,1.00,Medium - Sl. Thick,None,None,D113655075,$655
169,Round,0.30 ct.,D,VS2,Super Ideal,GIA,61.2 %,58 %,Excellent,Excellent,Excellent,4.33x4.35x2.66 mm,1.00,Medium,None,None,D113710621,$655
170,Round,0.40 ct.,I,SI1,Super Ideal,GIA,62.1 %,56 %,Excellent,Very Good,Excellent,4.69x4.71x2.92 mm,1.00,n/a,None,Faint,D111982594,$656
171,Round,0.41 ct.,I,SI2,Excellent,GIA,63.7 %,56 %,Very Good,Very Good,Very Good,4.63x4.66x2.96 mm,1.01,Medium - Thick,None,Medium,D112114970,$656
172,Round,0.30 ct.,E,VVS2,Excellent,GIA,59.2 %,61 %,Excellent,Excellent,Very Good,4.35x4.36x2.58 mm,1.00,n/a,None,Strong,D112739098,$656
173,Round,0.51 ct.,K,SI2,Ideal,GIA,62.9 %,59 %,Very Good,Excellent,Very Good,5.07x5.08x3.19 mm,1.00,n/a,None,Faint,D113006453,$656
174,Round,0.30 ct.,H,VVS2,Ideal,GIA,61.2 %,61 %,Excellent,Excellent,Excellent,4.29x4.32x2.64 mm,1.01,n/a,None,None,D113195606,$656
175,Round,0.33 ct.,J,IF,Ideal,GIA,60.8 %,61 %,Excellent,Excellent,Excellent,4.47x4.49x2.72 mm,1.00,Medium - Sl. Thick,None,Strong,D113298554,$656
176,Round,0.32 ct.,I,VS2,Super Ideal,GIA,62.3 %,57 %,Excellent,Excellent,Excellent,4.35x4.38x2.72 mm,1.01,n/a,n/a,None,D113480034,$656
177,Round,0.30 ct.,D,VVS1,Super Ideal,GIA,62.5 %,57 %,Excellent,Very Good,Excellent,4.28x4.25x2.67 mm,1.01,Medium - Sl. Thick,n/a,None,D113542441,$656
178,Round,0.30 ct.,E,VS1,Ideal,GIA,60.9 %,60 %,Very Good,Excellent,Excellent,4.31x4.29x2.62 mm,1.00,Medium - Sl. Thick,n/a,Faint,D113612987,$656
179,Round,0.25 ct.,F,IF,Super Ideal,GIA,59.5 %,60 %,Excellent,Excellent,Excellent,4.12x4.13x2.46 mm,1.00,n/a,n/a,None,D113650172,$656
180,Round,0.30 ct.,H,VVS2,Super Ideal,GIA,62.0 %,59 %,Excellent,Excellent,Excellent,4.30x4.33x2.67 mm,1.01,Thin - Sl. Thick,None,None,D113696216,$656
181,Round,0.30 ct.,F,VS1,Excellent,GIA,64.1 %,59 %,Excellent,Very Good,Very Good,4.16x4.23x2.69 mm,1.02,n/a,n/a,None,D113842596,$656
182,Round,0.32 ct.,G,SI2,Super Ideal,GIA,62.4 %,59 %,Excellent,Excellent,Excellent,4.34x4.36x2.71 mm,1.00,n/a,n/a,None,D112260307,$657
183,Round,0.30 ct.,D,SI1,Ideal,GIA,62.4 %,58 %,Very Good,Excellent,Good,4.28x4.25x2.66 mm,1.01,n/a,n/a,Medium,D113361766,$657
184,Round,0.35 ct.,G,SI2,Super Ideal,GIA,61.8 %,56 %,Excellent,Excellent,Excellent,4.54x4.56x2.81 mm,1.00,Medium,n/a,None,D113611550,$657
185,Round,0.35 ct.,D,SI2,Super Ideal,GIA,62.7 %,57 %,Excellent,Excellent,Excellent,4.51 x 4.54 x 2.84 mm,1.01,n/a,None,None,D112624306,$658
186,Round,0.37 ct.,H,SI1,Super Ideal,GIA,61.0 %,60 %,Excellent,Excellent,Excellent,4.63x4.65x2.83 mm,1.00,n/a,None,Faint,D113090435,$658
187,Round,0.30 ct.,E,VS1,Super Ideal,GIA,62.3 %,58 %,Excellent,Excellent,Excellent,4.28x4.25x2.66 mm,1.01,Medium - Sl. Thick,n/a,None,D113413031,$658
188,Round,0.30 ct.,J,IF,Super Ideal,GIA,59.9 %,59 %,Excellent,Excellent,Excellent,4.37x4.39x2.62 mm,1.00,Thin - Medium,None,Faint,D113514968,$658
189,Round,0.31 ct.,H,VVS2,Super Ideal,GIA,61.5 %,59 %,Excellent,Excellent,Excellent,4.36x4.34x2.67 mm,1.00,Medium - Sl. Thick,n/a,None,D113614704,$658
190,Round,0.30 ct.,H,VS1,Ideal,GIA,63.7 %,56 %,Excellent,Excellent,Very Good,4.24x4.21x2.69 mm,1.01,Sl. Thick - Thick,None,None,D113687744,$658
191,Round,0.30 ct.,I,VVS2,Super Ideal,GIA,62.4 %,56 %,Excellent,Excellent,Excellent,4.27x4.29x2.67 mm,1.00,n/a,None,None,D113829215,$658
192,Round,0.40 ct.,F,SI2,Good,GIA,53.6 %,65 %,Good,Good,Fair,4.93x4.99x2.66 mm,1.01,n/a,None,None,D112319629,$659
193,Round,0.40 ct.,J,VVS1,Excellent,GIA,64.3 %,58 %,Excellent,Excellent,Very Good,4.58x4.62x2.96 mm,1.01,Sl. Thick - Thick,None,Faint,D113117010,$659
194,Round,0.32 ct.,G,VS2,Super Ideal,GIA,62.7 %,58 %,Excellent,Excellent,Excellent,4.37x4.34x2.73 mm,1.01,Medium - Sl. Thick,n/a,None,D113412837,$659
195,Round,0.30 ct.,E,VVS1,Very Good,GIA,64.3 %,57 %,Very Good,Very Good,Very Good,4.18x4.22x2.7 mm,1.01,n/a,n/a,None,D113576244,$659
196,Round,0.31 ct.,E,VS1,Excellent,GIA,64.4 %,58 %,Excellent,Very Good,Very Good,4.18x4.25x2.71 mm,1.02,n/a,n/a,None,D113680212,$659
197,Round,0.38 ct.,K,VVS1,Super Ideal,GIA,62.5 %,57 %,Excellent,Very Good,Excellent,4.64x4.61x2.89 mm,1.01,n/a,None,None,D111963915,$660
198,Round,0.42 ct.,H,SI2,Super Ideal,GIA,62.5 %,57 %,Excellent,Excellent,Excellent,4.81x4.82x3.01 mm,1.00,n/a,None,Medium,D112748098,$660
199,Round,0.31 ct.,E,SI2,Super Ideal,GIA,62.8 %,55 %,Excellent,Excellent,Excellent,4.32x4.35x2.72 mm,1.01,n/a,None,None,D113111659,$660
200,Round,0.30 ct.,E,VS1,Excellent,GIA,62.2 %,61 %,Excellent,Very Good,Very Good,4.25 x 4.26 x 2.65 mm,1.00,n/a,None,None,D113216844,$660
201,Round,0.30 ct.,D,VS1,Super Ideal,GIA,62.6 %,57 %,Excellent,Excellent,Excellent,4.29 x 4.31 x 2.69 mm,1.00,n/a,None,Faint,D113314235,$660
202,Round,0.30 ct.,E,VS1,Excellent,GIA,63.9 %,60 %,Excellent,Very Good,Very Good,4.23 x 4.25 x 2.71 mm,1.00,n/a,None,None,D113401799,$660
203,Round,0.29 ct.,F,VS1,Ideal,GIA,59.4 %,59 %,Excellent,Very Good,Excellent,4.35x4.36x2.59 mm,1.00,Medium - Sl. Thick,None,None,D113481457,$660
204,Round,0.30 ct.,G,VS1,Super Ideal,GIA,62.9 %,57 %,Excellent,Excellent,Excellent,4.25x4.28x2.69 mm,1.01,Thin - Medium,n/a,Faint,D113558348,$660
205,Round,0.30 ct.,E,VS1,Super Ideal,GIA,62.4 %,58 %,Excellent,Excellent,Excellent,4.27x4.25x2.66 mm,1.00,Medium - Sl. Thick,n/a,None,D113613646,$660
206,Round,0.30 ct.,E,VS2,Ideal,GIA,63.4 %,58 %,Excellent,Excellent,Very Good,4.18x4.21x2.66 mm,1.01,Medium - Thick,n/a,None,D113662002,$660
207,Round,0.30 ct.,G,VS1,Super Ideal,GIA,60.4 %,59 %,Excellent,Excellent,Excellent,4.32x4.35x2.62 mm,1.01,Thin - Sl. Thick,None,None,D113686921,$660
208,Round,0.30 ct.,G,VVS2,Super Ideal,GIA,61.8 %,58 %,Excellent,Excellent,Excellent,4.28 x 4.31 x 2.66 mm,1.01,n/a,None,None,D113839233,$660
209,Round,0.30 ct.,D,SI1,Super Ideal,GIA,61.6 %,57 %,Excellent,Excellent,Excellent,4.32x4.34x2.67 mm,1.00,n/a,None,None,D112921380,$661
210,Round,0.39 ct.,D,SI1,Super Ideal,GIA,63.0 %,57 %,Excellent,Excellent,Very Good,4.63x4.67x2.93 mm,1.01,n/a,None,Strong,D113284223,$661
211,Round,0.30 ct.,F,VS2,Super Ideal,GIA,62.6 %,56 %,Excellent,Excellent,Excellent,4.26x4.29x2.68 mm,1.01,Thin - Sl. Thick,n/a,Faint,D113418111,$661
212,Round,0.30 ct.,F,VVS2,Ideal,GIA,61.5 %,60 %,Excellent,Excellent,Very Good,4.30x4.31x2.65 mm,1.00,Thick,None,None,D113523182,$661
213,Round,0.31 ct.,E,VS1,Super Ideal,GIA,61.0 %,59 %,Excellent,Very Good,Excellent,4.33x4.36x2.65 mm,1.01,Medium - Sl. Thick,None,Faint,D113588173,$661
214,Round,0.40 ct.,I,SI1,Very Good,GIA,64.3 %,56 %,Very Good,Very Good,Very Good,4.57x4.64x2.96 mm,1.02,Medium - Thick,n/a,Faint,D113655028,$661
215,Round,0.31 ct.,I,VS2,Super Ideal,GIA,62.3 %,58 %,Excellent,Excellent,Excellent,4.34x4.31x2.7 mm,1.01,Medium - Sl. Thick,n/a,None,D113684774,$661
216,Round,0.30 ct.,G,SI1,Super Ideal,GIA,61.8 %,54 %,Excellent,Excellent,Excellent,4.29x4.31x2.66 mm,1.00,Medium - Sl. Thick,None,None,D113840673,$661
217,Round,0.30 ct.,E,SI1,Super Ideal,GIA,62.6 %,57 %,Excellent,Excellent,Excellent,4.26x4.29x2.67 mm,1.01,Medium - Sl. Thick,None,None,D113847752,$661
218,Round,0.46 ct.,J,SI1,Very Good,GIA,64.7 %,58 %,Very Good,Very Good,Very Good,4.82x4.85x3.13 mm,1.01,n/a,n/a,Strong,D112879871,$663
219,Round,0.30 ct.,D,VS1,Excellent,GIA,64.2 %,58 %,Excellent,Excellent,Very Good,4.21x4.22x2.7 mm,1.00,Medium - Thick,None,None,D113088932,$663
220,Round,0.30 ct.,D,VS1,Excellent,GIA,64.4 %,57 %,Excellent,Excellent,Very Good,4.18 x 4.21 x 2.70 mm,1.01,n/a,None,Faint,D113332111,$663
221,Round,0.31 ct.,G,SI2,Super Ideal,GIA,62.3 %,58 %,Excellent,Excellent,Excellent,4.31x4.33x2.69 mm,1.00,Medium - Sl. Thick,None,None,D113460183,$663
222,Round,0.40 ct.,I,SI1,Very Good,GIA,66.3 %,54 %,Excellent,Excellent,Fair,4.53x4.55x3.01 mm,1.00,Thick - V. Thick,None,None,D113566585,$663
223,Round,0.30 ct.,F,VS2,Super Ideal,GIA,61.2 %,60 %,Excellent,Excellent,Excellent,4.32x4.35x2.65 mm,1.01,n/a,n/a,None,D113612212,$663
224,Round,0.30 ct.,F,VVS2,Super Ideal,GIA,59.8 %,59 %,Excellent,Excellent,Excellent,4.34 x 4.37 x 2.61 mm,1.01,n/a,None,Faint,D113633759,$663
225,Round,0.30 ct.,D,VS1,Ideal,GIA,63.3 %,57 %,Excellent,Excellent,Very Good,4.23 x 4.27 x 2.69 mm,1.01,n/a,None,None,D113687594,$663
226,Round,0.30 ct.,D,VS2,Excellent,GIA,64.4 %,58 %,Excellent,Very Good,Very Good,4.19x4.13x2.68 mm,1.01,Sl. Thick - Thick,None,Faint,D113812135,$663
227,Round,0.44 ct.,I,SI1,Super Ideal,GIA,63.3 %,56 %,Excellent,Excellent,Excellent,4.81x4.84x3.05 mm,1.01,Sl. Thick,n/a,Strong,D112198515,$664
228,Round,0.37 ct.,I,VS1,Excellent,GIA,63.0 %,61 %,Excellent,Very Good,Very Good,4.48x4.5x2.83 mm,1.00,n/a,n/a,None,D112880043,$664
229,Round,0.32 ct.,D,VS1,Super Ideal,GIA,63.0 %,55 %,Excellent,Excellent,Excellent,4.33 x 4.35 x 2.74 mm,1.00,n/a,None,Medium,D113217083,$664
230,Round,0.30 ct.,E,VS2,Super Ideal,GIA,61.9 %,59 %,Excellent,Very Good,Excellent,4.27 x 4.31 x 2.66 mm,1.01,n/a,None,None,D113318523,$664
231,Round,0.31 ct.,E,SI1,Super Ideal,GIA,61.1 %,56 %,Excellent,Excellent,Excellent,4.39x4.40x2.68 mm,1.00,Medium,None,None,D113448496,$664
232,Round,0.30 ct.,G,VVS1,Ideal,GIA,62.8 %,59 %,Excellent,Very Good,Very Good,4.23x4.29x2.67 mm,1.01,Sl. Thick - Thick,None,Faint,D113592559,$664
233,Round,0.32 ct.,G,VVS2,Super Ideal,GIA,62.6 %,57 %,Excellent,Excellent,Excellent,4.39x4.40x2.75 mm,1.00,Medium - Sl. Thick,None,None,D113630874,$664
234,Round,0.31 ct.,E,VS2,Super Ideal,GIA,61.9 %,57 %,Excellent,Excellent,Excellent,4.32x4.35x2.69 mm,1.01,Medium - Sl. Thick,None,None,D113693978,$664
235,Round,0.30 ct.,E,VS1,Super Ideal,GIA,62.3 %,59 %,Excellent,Excellent,Very Good,4.25x4.28x2.66 mm,1.01,Medium - Sl. Thick,None,None,D113786873,$664
236,Round,0.30 ct.,D,VVS2,Super Ideal,GIA,60.4 %,59 %,Excellent,Excellent,Excellent,4.33x4.36x2.63 mm,1.01,n/a,None,Medium,D111957929,$665
237,Round,0.30 ct.,D,VVS2,Super Ideal,GIA,62.6 %,57 %,Excellent,Excellent,Excellent,4.28x4.26x2.67 mm,1.00,n/a,None,Medium,D112219915,$665
238,Round,0.30 ct.,D,VVS2,Super Ideal,GIA,62.7 %,56 %,Excellent,Excellent,Excellent,4.26x4.29x2.68 mm,1.01,n/a,None,Strong,D112846739,$665
239,Round,0.30 ct.,E,SI2,Super Ideal,GIA,62.7 %,58 %,Excellent,Excellent,Excellent,4.26x4.28x2.67 mm,1.00,n/a,None,None,D113132124,$665
240,Round,0.40 ct.,J,SI1,Super Ideal,GIA,62.9 %,56 %,Excellent,Excellent,Excellent,4.69x4.72x2.96 mm,1.01,n/a,None,Medium,D113196945,$665
241,Round,0.30 ct.,E,SI2,Ideal,GIA,60.6 %,61 %,Excellent,Excellent,Excellent,4.33x4.3x2.62 mm,1.01,n/a,None,None,D113238846,$665
242,Round,0.30 ct.,D,VVS2,Ideal,GIA,60.2 %,60 %,Excellent,Very Good,Excellent,4.28x2.59x4.33 mm,1.65,Medium - Sl. Thick,None,Medium,D113269879,$665
243,Round,0.30 ct.,E,VS1,Excellent,GIA,64.5 %,56 %,Excellent,Very Good,Very Good,4.17 x 4.22 x 2.71 mm,1.01,n/a,None,None,D113345456,$665
244,Round,0.30 ct.,E,SI2,Super Ideal,GIA,61.7 %,56 %,Excellent,Excellent,Excellent,4.31x4.34x2.67 mm,1.01,Medium - Sl. Thick,n/a,None,D113418085,$665
245,Round,0.30 ct.,E,VS1,Excellent,GIA,59.1 %,59 %,Very Good,Very Good,Very Good,4.33 x 4.36 x 2.57 mm,1.01,n/a,n/a,None,D113438692,$665
246,Round,0.30 ct.,D,VVS2,Super Ideal,GIA,62.6 %,57 %,Excellent,Excellent,Excellent,4.30 x 4.32 x 2.70 mm,1.00,n/a,None,Faint,D113533005,$665
247,Round,0.31 ct.,E,VVS2,Super Ideal,GIA,61.7 %,60 %,Excellent,Excellent,Excellent,4.32 x 4.35 x 2.68 mm,1.01,n/a,None,Faint,D113584469,$665
248,Round,0.30 ct.,E,VS1,Super Ideal,GIA,62.6 %,59 %,Excellent,Excellent,Very Good,4.22 x 4.26 x 2.65 mm,1.01,n/a,None,None,D113629307,$665
249,Round,0.30 ct.,D,SI1,Super Ideal,GIA,62.5 %,57 %,Excellent,Excellent,Excellent,4.27x4.30x2.68 mm,1.01,Medium - Sl. Thick,n/a,None,D113661746,$665
250,Round,0.30 ct.,D,VVS2,Super Ideal,GIA,61.4 %,55 %,Excellent,Excellent,Excellent,4.32 x 4.34 x 2.66 mm,1.00,n/a,None,Faint,D113687551,$665
251,Round,0.40 ct.,J,VS2,Super Ideal,GIA,63.2 %,56 %,Excellent,Excellent,Excellent,4.69x4.71x2.97 mm,1.00,n/a,None,None,D113726925,$665
252,Round,0.30 ct.,E,VS2,Ideal,GIA,60.7 %,58 %,Excellent,Good,Very Good,4.29x4.35x2.62 mm,1.01,Thin - Sl. Thick,None,None,D113840514,$665
253,Round,0.30 ct.,D,VS1,Super Ideal,GIA,62.9 %,57 %,Excellent,Excellent,Excellent,4.24x4.27x2.68 mm,1.01,Thin - Sl. Thick,None,Faint,D112747178,$666
254,Round,0.30 ct.,D,VS1,Super Ideal,GIA,60.5 %,58 %,Excellent,Excellent,Excellent,4.31x2.62x4.35 mm,1.65,Medium - Sl. Thick,None,Medium,D113253011,$666
255,Round,0.30 ct.,D,VS1,Ideal,GIA,61.1 %,60 %,Excellent,Very Good,Very Good,4.22x4.28x2.6 mm,1.01,Medium - Thick,Very Small,None,D113582146,$666
256,Round,0.30 ct.,G,VS2,Super Ideal,GIA,61.2 %,58 %,Excellent,Excellent,Excellent,4.30x4.29x2.63 mm,1.00,n/a,None,None,D113624483,$666
257,Round,0.31 ct.,H,VVS1,Super Ideal,GIA,62.6 %,57 %,Excellent,Excellent,Excellent,4.31x4.33x2.70 mm,1.00,Medium - Sl. Thick,None,None,D113696111,$666
258,Round,0.40 ct.,I,SI2,Super Ideal,GIA,62.8 %,56 %,Excellent,Excellent,Excellent,4.72x4.74x2.97 mm,1.00,Medium,None,None,D112182575,$667
259,Round,0.30 ct.,D,SI2,Super Ideal,GIA,62.4 %,56 %,Excellent,Excellent,Excellent,4.28x4.31x2.68 mm,1.01,n/a,None,Medium,D112918838,$667
260,Round,0.30 ct.,D,SI2,Super Ideal,GIA,61.8 %,59 %,Excellent,Very Good,Excellent,4.26x4.29x2.64 mm,1.01,Thin - Sl. Thick,n/a,None,D113266843,$667
261,Round,0.41 ct.,J,VVS2,Super Ideal,GIA,61.6 %,56 %,Excellent,Excellent,Excellent,4.78x2.94x4.75 mm,1.63,n/a,n/a,Faint,D113543832,$667
262,Round,0.30 ct.,F,VVS2,Super Ideal,GIA,62.5 %,57 %,Excellent,Excellent,Excellent,4.29x4.26x2.67 mm,1.01,Medium - Sl. Thick,n/a,Faint,D113669564,$667
263,Round,0.30 ct.,G,VS2,Very Good,GIA,64.9 %,57 %,Excellent,Very Good,Very Good,4.18x4.13x2.70 mm,1.01,V. Thin - Thick,None,Faint,D113812146,$667
264,Round,0.38 ct.,G,SI1,Super Ideal,GIA,62.9 %,55 %,Excellent,Very Good,Excellent,4.63x4.58x2.90 mm,1.01,n/a,None,None,D112327649,$668
265,Round,0.30 ct.,F,VS2,Super Ideal,GIA,62.6 %,56 %,Excellent,Excellent,Excellent,4.29x4.31x2.69 mm,1.00,Medium,None,None,D113121323,$668
266,Round,0.40 ct.,I,SI2,Super Ideal,GIA,59.9 %,59 %,Excellent,Excellent,Very Good,4.75x4.78x2.86 mm,1.01,n/a,n/a,None,D113341561,$668
267,Round,0.30 ct.,E,VS2,Ideal,GIA,59.7 %,60 %,Very Good,Excellent,Excellent,4.34x4.37x2.60 mm,1.01,Medium - Sl. Thick,n/a,Strong,D113444106,$668
268,Round,0.31 ct.,F,VS2,Super Ideal,GIA,62.6 %,56 %,Excellent,Excellent,Excellent,4.33x4.36x2.72 mm,1.01,n/a,None,None,D113544448,$668
269,Round,0.30 ct.,H,VVS1,Ideal,GIA,62.5 %,58 %,Excellent,Very Good,Very Good,4.21x4.23x2.64 mm,1.00,n/a,n/a,Faint,D113681484,$668
270,Round,0.30 ct.,G,VS2,Super Ideal,GIA,61.1 %,57 %,Excellent,Excellent,Excellent,4.30x4.33x2.64 mm,1.01,Medium - Sl. Thick,n/a,None,D113840578,$668
271,Round,0.31 ct.,E,VVS2,Super Ideal,GIA,60.7 %,56 %,Excellent,Excellent,Excellent,4.42x4.40x2.68 mm,1.00,n/a,None,Strong,D112321434,$669
272,Round,0.39 ct.,H,SI1,Good,GIA,57.6 %,62 %,Very Good,Excellent,Very Good,4.83x4.85x2.79 mm,1.00,V. Thin - Sl. Thick,None,Faint,D113093816,$669
273,Round,0.30 ct.,D,SI1,Super Ideal,GIA,60.2 %,59 %,Excellent,Excellent,Excellent,4.31x4.34x2.60 mm,1.01,n/a,None,None,D113433410,$669
274,Round,0.30 ct.,E,VS2,Super Ideal,GIA,62.7 %,58 %,Excellent,Excellent,Excellent,4.24x4.27x2.67 mm,1.01,n/a,n/a,None,D113612231,$669
275,Round,0.43 ct.,J,VS2,Super Ideal,GIA,62.9 %,55 %,Excellent,Excellent,Excellent,4.8x4.82x3.03 mm,1.00,n/a,n/a,None,D113800141,$669
276,Round,0.40 ct.,K,VS1,Excellent,GIA,64.1 %,58 %,Excellent,Very Good,Very Good,4.58x4.61x2.95 mm,1.01,Sl. Thick - Thick,None,None,D112183755,$670
277,Round,0.34 ct.,D,VS1,Excellent,GIA,62.8 %,57 %,Good,Very Good,Very Good,4.42x4.46x2.79 mm,1.01,n/a,None,Medium,D112656852,$670
278,Round,0.40 ct.,I,VS2,Ideal,GIA,61.9 %,59 %,Very Good,Very Good,Very Good,4.65x4.71x2.9 mm,1.01,Medium - Thick,None,Strong,D112882670,$670
279,Round,0.35 ct.,D,SI2,Super Ideal,GIA,62.4 %,56 %,Excellent,Excellent,Excellent,4.52x4.50x2.81 mm,1.00,Medium - Sl. Thick,None,None,D113232639,$670
280,Round,0.33 ct.,H,VS2,Super Ideal,GIA,62.3 %,58 %,Excellent,Excellent,Excellent,4.41x4.43x2.75 mm,1.00,n/a,n/a,Faint,D113341549,$670
281,Round,0.31 ct.,F,SI1,Ideal,GIA,60.2 %,61 %,Excellent,Excellent,Excellent,4.41x4.39x2.65 mm,1.00,n/a,None,Faint,D113417730,$670
282,Round,0.40 ct.,K,VS1,Super Ideal,GIA,62.5 %,54 %,Excellent,Excellent,Excellent,4.70x4.74x2.95 mm,1.01,Thin - Medium,None,Faint,D113490208,$670
283,Round,0.30 ct.,D,VS1,Super Ideal,GIA,62.4 %,58 %,Excellent,Excellent,Excellent,4.24x4.27x2.65 mm,1.01,n/a,None,Faint,D113555491,$670
284,Round,0.41 ct.,E,SI2,Ideal,GIA,59.9 %,61 %,Excellent,Excellent,Excellent,4.82x4.84x2.89 mm,1.00,Medium - Sl. Thick,None,Medium,D113588177,$670
285,Round,0.30 ct.,E,VS2,Super Ideal,GIA,62.0 %,60 %,Excellent,Excellent,Excellent,4.30x4.27x2.66 mm,1.01,n/a,None,None,D113617567,$670
286,Round,0.30 ct.,D,VS1,Ideal,GIA,59.4 %,57 %,Excellent,Very Good,Excellent,4.37x4.36x2.60 mm,1.00,n/a,None,None,D113674301,$670
287,Round,0.30 ct.,E,SI1,Super Ideal,GIA,61.2 %,60 %,Excellent,Excellent,Excellent,4.33x4.30x2.64 mm,1.01,Medium,None,Faint,D113677960,$670
288,Round,0.30 ct.,E,VS2,Super Ideal,GIA,60.2 %,60 %,Excellent,Excellent,Excellent,4.36x4.33x2.62 mm,1.01,n/a,None,None,D113697033,$670
289,Round,0.30 ct.,H,VVS2,Excellent,GIA,64.1 %,58 %,Excellent,Very Good,Very Good,4.16x4.2x2.68 mm,1.01,n/a,n/a,None,D113809824,$670
290,Round,0.30 ct.,H,VS2,Super Ideal,GIA,62.5 %,58 %,Excellent,Excellent,Excellent,4.27x4.29x2.68 mm,1.00,Medium - Sl. Thick,None,None,D113846325,$670
291,Round,0.30 ct.,G,VVS1,Ideal,GIA,63.5 %,57 %,Excellent,Very Good,Very Good,4.20 x 4.22 x 2.67 mm,1.00,n/a,None,Faint,D112958771,$671
292,Round,0.36 ct.,D,SI2,Super Ideal,GIA,62.3 %,57 %,Excellent,Excellent,Excellent,4.54 x 4.56 x 2.83 mm,1.00,n/a,None,None,D113370780,$671
293,Round,0.30 ct.,D,SI2,Ideal,GIA,62.2 %,57 %,Very Good,Very Good,Excellent,4.28x4.25x2.65 mm,1.01,n/a,None,Faint,D113417742,$671
