,Shape,Carat Weight,Color,Clarity,Cut,Certification,Depth %,Table %,Polish,Symmetry,Cut Grade,Measurements,Length to Width,Girdle,Culet,Fluorescence,Stock Number,Price
151,Round,0.30 ct.,E,SI1,Excellent,GIA,62.6 %,60 %,Very Good,Very Good,Good,4.17x4.21x2.62 mm,1.01,n/a,n/a,Medium,D113794541,$535
152,Round,0.41 ct.,J,SI2,Ideal,GIA,61.9 %,55 %,Very Good,Very Good,Excellent,4.77x4.74x2.94 mm,1.01,Thin - Sl. Thick,None,Faint,D112110032,$537
153,Round,0.30 ct.,I,VS1,Very Good,GIA,66.6 %,58 %,Very Good,Very Good,Good,4.05x4.12x2.72 mm,1.02,Thick - V. Thick,None,Faint,D113090128,$537
154,Round,0.34 ct.,J,VVS2,Excellent,GIA,62.9 %,61 %,Excellent,Very Good,Very Good,4.36x4.39x2.75 mm,1.01,Sl. Thick - Thick,None,Strong,D113490102,$537
155,Round,0.29 ct.,D,SI1,Very Good,GIA,64.0 %,60 %,Very Good,Good,Very Good,4.16x4.22x2.68 mm,1.01,Sl. Thick - Thick,None,None,D113595777,$537
156,Round,0.40 ct.,I,SI2,Very Good,GIA,64.7 %,58 %,Excellent,Very Good,Very Good,4.6x4.65x2.99 mm,1.01,Sl. Thick - Thick,None,None,D113657594,$537
157,Round,0.23 ct.,F,VVS2,Ideal,GIA,61.9 %,60 %,Excellent,Very Good,Excellent,3.96x3.94x2.44 mm,1.01,n/a,None,None,D111984372,$538
158,Round,0.30 ct.,F,SI2,Ideal,GIA,60.2 %,61 %,Excellent,Excellent,Excellent,4.33x4.35x2.61 mm,1.00,n/a,None,Faint,D113090781,$538
159,Round,0.30 ct.,F,SI2,Excellent,GIA,60.2 %,61 %,Excellent,Very Good,Good,4.33x4.28x2.59 mm,1.01,n/a,n/a,None,D113572333,$538
160,Round,0.30 ct.,I,VS1,Excellent,GIA,63.7 %,59 %,Excellent,Good,Very Good,4.16x4.20x2.66 mm,1.01,Medium - Thick,None,None,D113630948,$538
161,Round,0.36 ct.,J,VS2,Excellent,GIA,59.2 %,62 %,Excellent,Excellent,Excellent,4.69x4.71x2.78 mm,1.00,n/a,None,Faint,D111983163,$539
162,Round,0.40 ct.,K,SI1,Excellent,GIA,63.6 %,55 %,Very Good,Very Good,Very Good,4.6x4.67x2.95 mm,1.02,Medium - Thick,None,Faint,D112029687,$539
163,Round,0.30 ct.,I,VS2,Ideal,GIA,62.4 %,57 %,Excellent,Good,Very Good,4.23x4.29x2.66 mm,1.01,n/a,None,Faint,D112188206,$539
164,Round,0.30 ct.,E,SI2,Excellent,GIA,61.4 %,58 %,Very Good,Good,Very Good,4.27x4.31x2.64 mm,1.01,Medium - Thick,None,None,D112432173,$539
165,Round,0.30 ct.,H,SI1,Excellent,GIA,63.8 %,56 %,Very Good,Very Good,Very Good,4.19x4.21x2.68 mm,1.00,Sl. Thick - Thick,None,Faint,D113090424,$539
166,Round,0.30 ct.,E,SI2,Very Good,GIA,65.2 %,57 %,Excellent,Excellent,Good,4.16x4.17x2.71 mm,1.00,V. Thin - Thick,None,Faint,D113099676,$539
167,Round,0.30 ct.,F,SI1,Ideal,GIA,63.1 %,57 %,Excellent,Very Good,Excellent,4.22x4.28x2.68 mm,1.01,n/a,None,Faint,D113467390,$539
168,Round,0.36 ct.,K,VVS2,Very Good,GIA,64.6 %,56 %,Very Good,Very Good,Very Good,4.42x4.47x2.87 mm,1.01,Sl. Thick - Thick,None,Strong,D113490149,$539
169,Round,0.30 ct.,F,SI1,Good,GIA,56.8 %,62 %,Good,Good,Very Good,4.40x4.47x2.52 mm,1.02,Thin - Sl. Thick,n/a,None,D113704536,$539
170,Round,0.36 ct.,J,VVS1,Very Good,GIA,64.2 %,58 %,Very Good,Very Good,Good,4.46x4.43x2.85 mm,1.01,Thick,None,Strong,D112029209,$541
171,Round,0.30 ct.,G,SI2,Ideal,GIA,61.9 %,60 %,Excellent,Excellent,Very Good,4.28x4.24x2.64 mm,1.01,n/a,None,None,D113238677,$541
